wind_speed,t2m_c,sshf,net_radiation,e,number,expver,valid_time,oni,oni_3m_mean,oni_lag1,oni_lag3
-0.660494310867702,-0.5348088904457698,1.275719486197593,0.4057892373069751,1.0239993445314834,0.0,0.0,1990-10-01,0.35,0.3733333333333334,0.39,0.33
-0.796746574196093,-0.6658275728780949,1.3676217803258854,0.3216867294980875,1.0078441566182414,0.0,0.0,1990-11-01,0.4,0.3800000000000001,0.35,0.38
-0.7939794818941445,-1.1218222858362494,0.8867138194929968,-0.1273612086337558,1.0711057692933308,0.0,0.0,1990-12-01,0.41,0.3866666666666667,0.4,0.39
-0.5087072567444008,-1.127871582888178,0.0341398234107879,0.0377424474865281,0.6744644195398164,0.0,0.0,1991-01-01,0.41,0.4066666666666667,0.41,0.35
-0.775922729714061,-0.40164593622068,-0.4417070677408647,1.0499712449683756,0.6867462739530219,0.0,0.0,1991-02-01,0.26,0.3600000000000001,0.41,0.4
-1.22798780475313,0.8595461155851872,-1.116704008616257,1.9252616464749863,1.5770893065392395,0.0,0.0,1991-03-01,0.22,0.2966666666666668,0.26,0.41
-1.2262453489240823,1.6245977852797016,-1.8354718296157857,1.520254459062761,0.7859513727463389,0.0,0.0,1991-04-01,0.26,0.2466666666666667,0.22,0.41
-0.5858293523455967,1.7814849626199232,-1.2086457695502528,0.527628566973447,0.9480245622235832,0.0,0.0,1991-05-01,0.45,0.3100000000000001,0.26,0.26
0.8660234162239447,0.9477234728962752,0.3731448843411609,-1.244919114755571,-1.0158967744849758,0.0,0.0,1991-06-01,0.64,0.4500000000000001,0.45,0.22
1.751328964388544,0.0687717614646861,0.5935593200872369,-1.8566098633831156,-1.8916558726304615,0.0,0.0,1991-07-01,0.73,0.6066666666666668,0.64,0.26
1.607858788041432,-0.3987027700228418,1.43993647952411,-1.1234513698867006,-0.2202274326017801,0.0,0.0,1991-08-01,0.64,0.67,0.73,0.45
0.6380868104110291,-0.4488150144687965,0.9872867515740472,0.0405980115926097,0.6054636689180058,0.0,0.0,1991-09-01,0.62,0.6633333333333334,0.64,0.64
