valid_time,wind_speed,t2m_c,sshf,net_radiation,e,number,expver
2002-03-01 00:00:00,3.2501645,26.54667,-1.760972e+06,5.681967e+07,-0.0038251346,0,0001
2002-03-01 06:00:00,3.2517436,26.551697,-1.7625164e+06,5.682701e+07,-0.003823407,0,0001
2002-04-01 00:00:00,3.44596,27.169817,-1.856559e+06,5.662218e+07,-0.0038901865,0,0001
2002-04-01 06:00:00,3.4565177,27.17083,-1.8573236e+06,5.6620516e+07,-0.0038907295,0,0001
2002-05-01 00:00:00,4.7128754,27.29134,-1.7511909e+06,5.4764684e+07,-0.0044856267,0,0001
2002-05-01 06:00:00,4.7241726,27.285872,-1.750299e+06,5.474909e+07,-0.004490626,0,0001
2002-06-01 00:00:00,6.113726,26.613287,-1.6671325e+06,5.2671932e+07,-0.005241593,0,0001
2002-06-01 06:00:00,6.11819,26.608559,-1.6664564e+06,5.2655044e+07,-0.005247698,0,0001
2002-07-01 00:00:00,6.6493626,26.045822,-1.5380425e+06,5.267465e+07,-0.0051608784,0,0001
2002-07-01 06:00:00,6.6491947,26.041576,-1.5369634e+06,5.2674812e+07,-0.0051601487,0,0001
2002-08-01 00:00:00,6.628543,25.51929,-1.4028662e+06,5.29753e+07,-0.0048611714,0,0001
2002-08-01 06:00:00,6.618791,25.519552,-1.401776e+06,5.2977744e+07,-0.0048587406,0,0001
2002-09-01 00:00:00,5.4193454,25.551594,-1.462582e+06,5.4854476e+07,-0.004408935,0,0001
2002-09-01 06:00:00,5.4079537,25.552702,-1.4630764e+06,5.4869732e+07,-0.0044052782,0,0001
2002-10-01 00:00:00,4.052375,25.68463,-1.4172065e+06,5.5391496e+07,-0.00408225,0,0001
2002-10-01 06:00:00,4.0516653,25.682327,-1.416821e+06,5.539588e+07,-0.0040795356,0,0001
2002-11-01 00:00:00,3.9644182,25.399212,-1.3163906e+06,5.445413e+07,-0.0039472664,0,0001
2002-11-01 06:00:00,3.9620209,25.39847,-1.3155741e+06,5.444647e+07,-0.003946191,0,0001
2002-12-01 00:00:00,3.676746,25.310078,-1.3492596e+06,5.4254216e+07,-0.0039084293,0,0001
2002-12-01 06:00:00,3.6782444,25.307869,-1.3495428e+06,5.42526e+07,-0.003908112,0,0001
2003-01-01 00:00:00,3.862548,25.036114,-1.4603735e+06,5.4618484e+07,-0.0040046046,0,0001
2003-01-01 06:00:00,3.8607469,25.04312,-1.4612745e+06,5.462146e+07,-0.0040053893,0,0001
2003-02-01 00:00:00,3.6391935,25.904858,-1.5896919e+06,5.5827736e+07,-0.004045544,0,0001
2003-02-01 06:00:00,3.6356452,25.910244,-1.5907359e+06,5.5837544e+07,-0.0040458706,0,0001
2003-03-01 00:00:00,3.2417722,26.508148,-1.7672952e+06,5.6792976e+07,-0.0039784084,0,0001
2003-03-01 06:00:00,3.2438917,26.514349,-1.7688859e+06,5.6801584e+07,-0.0039778007,0,0001
2003-04-01 00:00:00,3.504601,27.277151,-1.9090835e+06,5.6398496e+07,-0.004063479,0,0001
2003-04-01 06:00:00,3.512907,27.278072,-1.9102234e+06,5.639522e+07,-0.0040641758,0,0001
2003-05-01 00:00:00,4.5013156,27.387802,-1.843934e+06,5.4820836e+07,-0.0046439953,0,0001
2003-05-01 06:00:00,4.5110636,27.382685,-1.843377e+06,5.4807604e+07,-0.0046488675,0,0001
2003-06-01 00:00:00,5.7100577,26.753237,-1.696694e+06,5.2751732e+07,-0.004964621,0,0001
2003-06-01 06:00:00,5.717488,26.74695,-1.6955015e+06,5.2735016e+07,-0.004967188,0,0001
2003-07-01 00:00:00,6.6016617,25.998816,-1.4427595e+06,5.1952156e+07,-0.0050376314,0,0001
2003-07-01 06:00:00,6.596571,25.995907,-1.4406356e+06,5.1945576e+07,-0.005038223,0,0001
2003-08-01 00:00:00,5.9704394,25.638147,-1.3619601e+06,5.311773e+07,-0.0046344837,0,0001
2003-08-01 06:00:00,5.9701047,25.636892,-1.3613205e+06,5.3127256e+07,-0.0046312013,0,0001
2003-09-01 00:00:00,5.928923,25.482449,-1.5055321e+06,5.4445736e+07,-0.0046833116,0,0001
2003-09-01 06:00:00,5.914847,25.482964,-1.5067046e+06,5.4456456e+07,-0.0046837353,0,0001
2003-10-01 00:00:00,4.2397795,25.544312,-1.3663172e+06,5.5201136e+07,-0.0041243145,0,0001
2003-10-01 06:00:00,4.2396517,25.542654,-1.3651375e+06,5.520739e+07,-0.0041196137,0,0001
2003-11-01 00:00:00,4.223962,25.338669,-1.3716046e+06,5.477666e+07,-0.004039257,0,0001
2003-11-01 06:00:00,4.2237372,25.33493,-1.3716572e+06,5.477316e+07,-0.0040386035,0,0001
2003-12-01 00:00:00,4.1970134,24.889952,-1.3848389e+06,5.4190984e+07,-0.0041837767,0,0001
2003-12-01 06:00:00,4.1935887,24.891369,-1.3849496e+06,5.4186092e+07,-0.0041849967,0,0001
2004-01-01 00:00:00,3.7723725,25.06561,-1.4822874e+06,5.4727784e+07,-0.0040154224,0,0001
2004-01-01 06:00:00,3.7691796,25.069714,-1.4830788e+06,5.4732188e+07,-0.0040140436,0,0001
2004-02-01 00:00:00,3.3764558,25.5744,-1.6066498e+06,5.5881264e+07,-0.004034702,0,0001
2004-02-01 06:00:00,3.3768878,25.583736,-1.6076544e+06,5.589061e+07,-0.0040348703,0,0001
2004-03-01 00:00:00,3.426581,26.657494,-1.7445305e+06,5.6796692e+07,-0.004019836,0,0001
2004-03-01 06:00:00,3.428114,26.662256,-1.7457208e+06,5.6804572e+07,-0.004019705,0,0001
2004-04-01 00:00:00,3.6166694,27.24813,-1.8589585e+06,5.6518852e+07,-0.0039517237,0,0001
2004-04-01 06:00:00,3.6273942,27.247307,-1.8598791e+06,5.651653e+07,-0.003951171,0,0001
2004-05-01 00:00:00,4.9036436,27.149263,-1.7625141e+06,5.4249852e+07,-0.0048053167,0,0001
2004-05-01 06:00:00,4.915365,27.14283,-1.7616959e+06,5.4230804e+07,-0.0048124944,0,0001
2004-06-01 00:00:00,6.3570995,26.351477,-1.6414231e+06,5.2585164e+07,-0.0052760327,0,0001
2004-06-01 06:00:00,6.358737,26.34549,-1.6404452e+06,5.2571784e+07,-0.0052798013,0,0001
2004-07-01 00:00:00,6.5536,25.632992,-1.522793e+06,5.1993024e+07,-0.004954558,0,0001
2004-07-01 06:00:00,6.555568,25.631603,-1.5218044e+06,5.198816e+07,-0.004951825,0,0001
2004-08-01 00:00:00,6.7976933,25.46075,-1.4025631e+06,5.3034324e+07,-0.0049369987,0,0001
2004-08-01 06:00:00,6.7846985,25.460344,-1.4015936e+06,5.3042828e+07,-0.004936878,0,0001
2004-09-01 00:00:00,5.186352,25.41031,-1.4552212e+06,5.4291212e+07,-0.0043159313,0,0001
2004-09-01 06:00:00,5.1742992,25.410532,-1.4556572e+06,5.430136e+07,-0.004310883,0,0001
2004-10-01 00:00:00,3.7400403,25.436954,-1.3507684e+06,5.5255496e+07,-0.003999927,0,0001
2004-10-01 06:00:00,3.7440267,25.435461,-1.349887e+06,5.526351e+07,-0.003997314,0,0001
2004-11-01 00:00:00,4.234338,25.251833,-1.3575314e+06,5.4478144e+07,-0.0039602616,0,0001
2004-11-01 06:00:00,4.2315516,25.248966,-1.3575935e+06,5.447176e+07,-0.0039599603,0,0001
2004-12-01 00:00:00,3.9000146,24.907764,-1.3687854e+06,5.419199e+07,-0.004036612,0,0001
2004-12-01 06:00:00,3.9024954,24.90753,-1.3688794e+06,5.418964e+07,-0.004037256,0,0001
2005-01-01 00:00:00,4.2076197,24.878605,-1.5142195e+06,5.4547444e+07,-0.004193071,0,0001
2005-01-01 06:00:00,4.2033305,24.885458,-1.5154011e+06,5.455035e+07,-0.0041943374,0,0001
2005-02-01 00:00:00,3.6757858,25.728436,-1.6151746e+06,5.5968024e+07,-0.0039343545,0,0001
2005-02-01 06:00:00,3.6676168,25.737513,-1.6159858e+06,5.5979548e+07,-0.003932241,0,0001
2005-03-01 00:00:00,2.7608767,26.745073,-1.7276935e+06,5.6955296e+07,-0.0037240381,0,0001
2005-03-01 06:00:00,2.7625303,26.749662,-1.7286999e+06,5.696409e+07,-0.0037221625,0,0001
2005-04-01 00:00:00,2.9659286,27.31414,-1.7855758e+06,5.6593652e+07,-0.003940656,0,0001
2005-04-01 06:00:00,2.9769175,27.314423,-1.7860381e+06,5.659064e+07,-0.0039424323,0,0001
2005-05-01 00:00:00,4.2845984,27.348068,-1.9233925e+06,5.483327e+07,-0.0045826165,0,0001
2005-05-01 06:00:00,4.301278,27.343088,-1.9245468e+06,5.4818504e+07,-0.0045879963,0,0001
2005-06-01 00:00:00,6.3528934,26.730507,-1.7874999e+06,5.2627212e+07,-0.0053682975,0,0001
2005-06-01 06:00:00,6.3548665,26.72342,-1.7863856e+06,5.2609396e+07,-0.005374641,0,0001
2005-07-01 00:00:00,6.5896535,25.880081,-1.4296322e+06,5.2061056e+07,-0.0051427153,0,0001
2005-07-01 06:00:00,6.5876355,25.877668,-1.4266344e+06,5.205645e+07,-0.0051407665,0,0001
2005-08-01 00:00:00,6.3394017,25.58095,-1.4488758e+06,5.3245484e+07,-0.004910658,0,0001
2005-08-01 06:00:00,6.334145,25.580812,-1.4490566e+06,5.325515e+07,-0.004908787,0,0001
2005-09-01 00:00:00,5.687557,25.563885,-1.4336538e+06,5.4425484e+07,-0.0046100877,0,0001
2005-09-01 06:00:00,5.6760883,25.56168,-1.4335285e+06,5.4435e+07,-0.0046076593,0,0001
2005-10-01 00:00:00,4.3113194,25.299267,-1.3968316e+06,5.4625624e+07,-0.0041897944,0,0001
2005-10-01 06:00:00,4.309094,25.297981,-1.3965232e+06,5.4627224e+07,-0.004186283,0,0001
2005-11-01 00:00:00,4.035344,25.139938,-1.3319928e+06,5.456472e+07,-0.0041337726,0,0001
2005-11-01 06:00:00,4.0375786,25.136257,-1.3314681e+06,5.4564212e+07,-0.0041333456,0,0001
2005-12-01 00:00:00,4.3034916,24.6982,-1.3156828e+06,5.3936388e+07,-0.00425392,0,0001
2005-12-01 06:00:00,4.3029456,24.697878,-1.3155501e+06,5.393111e+07,-0.0042549334,0,0001
2006-01-01 00:00:00,4.2357807,24.658182,-1.4977126e+06,5.455158e+07,-0.0042368397,0,0001
2006-01-01 06:00:00,4.233114,24.665915,-1.4991936e+06,5.4556624e+07,-0.0042366926,0,0001
2006-02-01 00:00:00,3.9050672,25.616966,-1.5210336e+06,5.5820204e+07,-0.003818128,0,0001
2006-02-01 06:00:00,3.900917,25.62344,-1.5212111e+06,5.5830476e+07,-0.003814725,0,0001
2006-03-01 00:00:00,3.4402592,26.342,-1.7131618e+06,5.6803656e+07,-0.0039342484,0,0001
2006-03-01 06:00:00,3.4433026,26.347004,-1.714891e+06,5.6812424e+07,-0.003935325,0,0001
2006-04-01 00:00:00,3.8176444,26.962677,-1.8247146e+06,5.6481028e+07,-0.0041761035,0,0001
2006-04-01 06:00:00,3.822042,26.964472,-1.8256075e+06,5.6478332e+07,-0.004178061,0,0001
2006-05-01 00:00:00,4.3453674,27.178072,-1.7431974e+06,5.496314e+07,-0.004520586,0,0001
2006-05-01 06:00:00,4.3586907,27.17376,-1.7425049e+06,5.495041e+07,-0.0045234645,0,0001
2006-06-01 00:00:00,5.9974294,26.643314,-1.56656e+06,5.2786532e+07,-0.0048827156,0,0001
2006-06-01 06:00:00,6.004514,26.637043,-1.5651295e+06,5.276894e+07,-0.0048856363,0,0001
2006-07-01 00:00:00,6.8476157,25.890638,-1.3384601e+06,5.2299576e+07,-0.0049008178,0,0001
2006-07-01 06:00:00,6.8417726,25.88866,-1.3365554e+06,5.229563e+07,-0.0049009454,0,0001
2006-08-01 00:00:00,6.1230617,25.645372,-1.257414e+06,5.332894e+07,-0.0045531476,0,0001
2006-08-01 06:00:00,6.1193066,25.644814,-1.2567706e+06,5.333734e+07,-0.00455032,0,0001
2006-09-01 00:00:00,5.657459,25.57596,-1.404663e+06,5.44925e+07,-0.004501535,0,0001
2006-09-01 06:00:00,5.6456623,25.576717,-1.4058654e+06,5.4501892e+07,-0.0045011383,0,0001
2006-10-01 00:00:00,4.2418776,25.666752,-1.3807491e+06,5.561766e+07,-0.0040928572,0,0001
2006-10-01 06:00:00,4.2401824,25.665289,-1.3805381e+06,5.5627036e+07,-0.0040894262,0,0001
2006-11-01 00:00:00,4.031669,25.485271,-1.3247774e+06,5.495334e+07,-0.003852641,0,0001
2006-11-01 06:00:00,4.035741,25.481438,-1.324324e+06,5.4947864e+07,-0.003850716,0,0001
2006-12-01 00:00:00,4.520301,25.025185,-1.3640629e+06,5.3896364e+07,-0.0042415503,0,0001
2006-12-01 06:00:00,4.518737,25.02418,-1.3643969e+06,5.388753e+07,-0.0042448347,0,0001
2007-01-01 00:00:00,4.326334,24.900652,-1.4702411e+06,5.452839e+07,-0.0042800303,0,0001
2007-01-01 06:00:00,4.322324,24.908373,-1.4711016e+06,5.4533604e+07,-0.004280316,0,0001
2007-02-01 00:00:00,3.8290668,25.858013,-1.4747348e+06,5.569987e+07,-0.004039711,0,0001
2007-02-01 06:00:00,3.825999,25.863144,-1.4747642e+06,5.570935e+07,-0.0040377546,0,0001
2007-03-01 00:00:00,3.4854753,26.432701,-1.7459418e+06,5.685609e+07,-0.004076318,0,0001
2007-03-01 06:00:00,3.4869444,26.43888,-1.7483848e+06,5.686642e+07,-0.0040766653,0,0001
2007-04-01 00:00:00,3.6676385,27.19902,-1.7899679e+06,5.639505e+07,-0.003994416,0,0001
2007-04-01 06:00:00,3.6773705,27.200556,-1.790306e+06,5.6391216e+07,-0.0039937473,0,0001
2007-05-01 00:00:00,4.835485,27.38327,-1.7478814e+06,5.501966e+07,-0.0045163687,0,0001
2007-05-01 06:00:00,4.8413973,27.378305,-1.7475249e+06,5.5008136e+07,-0.0045207604,0,0001
2007-06-01 00:00:00,5.568607,26.767551,-1.5840965e+06,5.2391812e+07,-0.0052211196,0,0001
2007-06-01 06:00:00,5.5753593,26.761204,-1.5827679e+06,5.237054e+07,-0.0052268137,0,0001
2007-07-01 00:00:00,6.3789225,26.005768,-1.4102951e+06,5.2105216e+07,-0.005003131,0,0001
2007-07-01 06:00:00,6.377683,26.004353,-1.4088458e+06,5.2102988e+07,-0.005001251,0,0001
2007-08-01 00:00:00,6.2252703,25.83023,-1.3263524e+06,5.329024e+07,-0.0047387104,0,0001
2007-08-01 06:00:00,6.222106,25.82928,-1.3256818e+06,5.3299892e+07,-0.0047365758,0,0001
2007-09-01 00:00:00,5.832872,25.712557,-1.3466728e+06,5.4378532e+07,-0.0046233,0,0001
2007-09-01 06:00:00,5.8196,25.70999,-1.3468434e+06,5.43873e+07,-0.004622379,0,0001
2007-10-01 00:00:00,4.2402496,25.404446,-1.3810366e+06,5.483745e+07,-0.0042847972,0,0001
2007-10-01 06:00:00,4.237029,25.403172,-1.381324e+06,5.484123e+07,-0.0042819604,0,0001
2007-11-01 00:00:00,3.8408773,25.24649,-1.278098e+06,5.4808316e+07,-0.00399527,0,0001
2007-11-01 06:00:00,3.8440964,25.24398,-1.2772588e+06,5.480805e+07,-0.0039929394,0,0001
2007-12-01 00:00:00,4.2271776,24.94531,-1.3947739e+06,5.3660484e+07,-0.0042447723,0,0001
2007-12-01 06:00:00,4.2249494,24.944183,-1.3957614e+06,5.365084e+07,-0.0042468887,0,0001
2008-01-01 00:00:00,3.950901,24.80549,-1.4678602e+06,5.458982e+07,-0.0040687337,0,0001
2008-01-01 06:00:00,3.9548652,24.8062,-1.4684464e+06,5.4597452e+07,-0.0040672855,0,0001
2008-02-01 00:00:00,4.44247,24.893385,-1.6701916e+06,5.4904516e+07,-0.004596513,0,0001
2008-02-01 06:00:00,4.4329295,24.902748,-1.6718319e+06,5.4907012e+07,-0.004600816,0,0001
2008-03-01 00:00:00,3.3357487,25.979462,-1.5864469e+06,5.6079056e+07,-0.0037624883,0,0001
2008-03-01 06:00:00,3.3374915,25.986328,-1.5857044e+06,5.608925e+07,-0.0037551986,0,0001
2008-04-01 00:00:00,3.5518618,26.830898,-1.7871534e+06,5.6193976e+07,-0.004026431,0,0001
2008-04-01 06:00:00,3.562883,26.832132,-1.7887911e+06,5.6194828e+07,-0.0040286365,0,0001
2008-05-01 00:00:00,4.8744035,26.979088,-1.74494e+06,5.4990784e+07,-0.0042845164,0,0001
2008-05-01 06:00:00,4.883949,26.973957,-1.7445715e+06,5.4980668e+07,-0.004286667,0,0001
2008-06-01 00:00:00,6.0580344,26.342773,-1.5370168e+06,5.2365976e+07,-0.0050152224,0,0001
2008-06-01 06:00:00,6.0620685,26.338417,-1.5353294e+06,5.234472e+07,-0.0050211456,0,0001
2008-07-01 00:00:00,6.542127,25.82002,-1.4580926e+06,5.1839876e+07,-0.005034704,0,0001
2008-07-01 06:00:00,6.537519,25.818481,-1.4574436e+06,5.183563e+07,-0.0050348183,0,0001
2008-08-01 00:00:00,5.9707127,25.629189,-1.2133794e+06,5.325308e+07,-0.0042547546,0,0001
2008-08-01 06:00:00,5.9649158,25.630108,-1.2113951e+06,5.3264604e+07,-0.004248413,0,0001
2008-09-01 00:00:00,5.2519054,25.74308,-1.366772e+06,5.4708864e+07,-0.004350826,0,0001
2008-09-01 06:00:00,5.2424054,25.743244,-1.3680352e+06,5.4720604e+07,-0.0043516587,0,0001
2008-10-01 00:00:00,4.11191,25.762877,-1.3272289e+06,5.511992e+07,-0.0040853005,0,0001
2008-10-01 06:00:00,4.112917,25.759321,-1.326886e+06,5.5123276e+07,-0.004083062,0,0001
2008-11-01 00:00:00,4.2367787,25.321959,-1.3396068e+06,5.453973e+07,-0.0043058554,0,0001
2008-11-01 06:00:00,4.2347875,25.317389,-1.3397101e+06,5.4534984e+07,-0.004307667,0,0001
2008-12-01 00:00:00,3.9978104,24.773462,-1.365154e+06,5.4128524e+07,-0.004069812,0,0001
2008-12-01 06:00:00,3.9966578,24.774632,-1.3653679e+06,5.4125108e+07,-0.0040678135,0,0001
2009-01-01 00:00:00,3.85491,24.918476,-1.4265158e+06,5.4631612e+07,-0.004099988,0,0001
2009-01-01 06:00:00,3.85313,24.924889,-1.4270129e+06,5.463573e+07,-0.0041002496,0,0001
2009-02-01 00:00:00,3.6342032,25.713678,-1.593378e+06,5.6081584e+07,-0.003979007,0,0001
2009-02-01 06:00:00,3.6308134,25.720772,-1.5947306e+06,5.609334e+07,-0.003978021,0,0001
2009-03-01 00:00:00,3.2545502,26.508177,-1.6837428e+06,5.686912e+07,-0.0038194684,0,0001
2009-03-01 06:00:00,3.2565577,26.51423,-1.6845446e+06,5.6876108e+07,-0.00381804,0,0001
2009-04-01 00:00:00,3.5034895,27.258825,-1.7542148e+06,5.6302828e+07,-0.004097996,0,0001
2009-04-01 06:00:00,3.512215,27.259573,-1.7547811e+06,5.629817e+07,-0.004100272,0,0001
2009-05-01 00:00:00,4.550527,27.348516,-1.8167562e+06,5.4968896e+07,-0.0045364327,0,0001
2009-05-01 06:00:00,4.5599704,27.344633,-1.817277e+06,5.4957724e+07,-0.004540098,0,0001
2009-06-01 00:00:00,5.72149,26.866993,-1.6964411e+06,5.32518e+07,-0.0050513986,0,0001
2009-06-01 06:00:00,5.729992,26.860252,-1.6954588e+06,5.3237932e+07,-0.0050555556,0,0001
2009-07-01 00:00:00,6.741717,26.058147,-1.4346852e+06,5.2052548e+07,-0.0053150244,0,0001
2009-07-01 06:00:00,6.7363296,26.055788,-1.4324939e+06,5.2042588e+07,-0.0053172046,0,0001
2009-08-01 00:00:00,6.073688,25.765686,-1.4947849e+06,5.3265876e+07,-0.004878912,0,0001
2009-08-01 06:00:00,6.0701923,25.765911,-1.4952912e+06,5.327582e+07,-0.004875349,0,0001
2009-09-01 00:00:00,5.640209,25.7937,-1.4200638e+06,5.4804796e+07,-0.00460815,0,0001
2009-09-01 06:00:00,5.6257496,25.79379,-1.4194521e+06,5.4817228e+07,-0.004605978,0,0001
2009-10-01 00:00:00,3.9050553,25.804773,-1.3220471e+06,5.5637304e+07,-0.0040588253,0,0001
2009-10-01 06:00:00,3.9043128,25.802834,-1.3212286e+06,5.5644196e+07,-0.0040542274,0,0001
2009-11-01 00:00:00,3.8129964,25.564173,-1.3214618e+06,5.46163e+07,-0.0040506455,0,0001
2009-11-01 06:00:00,3.81456,25.562075,-1.3214636e+06,5.4607944e+07,-0.004050616,0,0001
2009-12-01 00:00:00,4.0006213,25.312473,-1.3706689e+06,5.4297724e+07,-0.0040771617,0,0001
2009-12-01 06:00:00,3.9992692,25.31144,-1.3710824e+06,5.4295116e+07,-0.0040773847,0,0001
2010-01-01 00:00:00,3.832971,25.184177,-1.3898782e+06,5.478115e+07,-0.003995704,0,0001
2010-01-01 06:00:00,3.829714,25.191246,-1.3900311e+06,5.4785104e+07,-0.00399504,0,0001
2010-02-01 00:00:00,3.4290955,26.060625,-1.5062869e+06,5.6214856e+07,-0.0037693754,0,0001
2010-02-01 06:00:00,3.4266515,26.069626,-1.507232e+06,5.622648e+07,-0.0037675407,0,0001
2010-03-01 00:00:00,3.1553533,27.06866,-1.6970541e+06,5.703455e+07,-0.0038490393,0,0001
2010-03-01 06:00:00,3.15919,27.074486,-1.6987642e+06,5.704183e+07,-0.0038497734,0,0001
2010-04-01 00:00:00,3.6311092,27.790983,-1.8759988e+06,5.706357e+07,-0.00415369,0,0001
2010-04-01 06:00:00,3.6417859,27.790659,-1.8774396e+06,5.7063744e+07,-0.0041561606,0,0001
2010-05-01 00:00:00,4.9123125,27.752184,-1.936738e+06,5.4922536e+07,-0.004855642,0,0001
2010-05-01 06:00:00,4.9211316,27.746141,-1.9372362e+06,5.4904544e+07,-0.00486152,0,0001
2010-06-01 00:00:00,6.005908,27.002974,-1.633868e+06,5.2801044e+07,-0.0051085358,0,0001
2010-06-01 06:00:00,6.0068474,26.996052,-1.6314016e+06,5.2783944e+07,-0.005110544,0,0001
2010-07-01 00:00:00,6.1186037,26.172434,-1.3509898e+06,5.203951e+07,-0.0047535235,0,0001
2010-07-01 06:00:00,6.1189847,26.170042,-1.3486334e+06,5.2033256e+07,-0.0047505233,0,0001
2010-08-01 00:00:00,6.165846,25.875895,-1.3700544e+06,5.3027156e+07,-0.004750452,0,0001
2010-08-01 06:00:00,6.156899,25.875292,-1.3702285e+06,5.3035236e+07,-0.0047504515,0,0001
2010-09-01 00:00:00,5.0564322,25.801125,-1.3052216e+06,5.443858e+07,-0.0043285224,0,0001
2010-09-01 06:00:00,5.0515094,25.801683,-1.3046931e+06,5.4449988e+07,-0.004325092,0,0001
2010-10-01 00:00:00,4.46568,25.868221,-1.2770409e+06,5.511154e+07,-0.0041853203,0,0001
2010-10-01 06:00:00,4.4633946,25.86449,-1.2768085e+06,5.51171e+07,-0.004184146,0,0001
2010-11-01 00:00:00,4.1822805,25.405521,-1.3219576e+06,5.450703e+07,-0.004152934,0,0001
2010-11-01 06:00:00,4.180643,25.39995,-1.3223248e+06,5.450207e+07,-0.0041526803,0,0001
2010-12-01 00:00:00,3.9857605,24.736938,-1.332467e+06,5.397002e+07,-0.0042134523,0,0001
2010-12-01 06:00:00,3.988037,24.736074,-1.3325522e+06,5.3965548e+07,-0.004213963,0,0001
2011-01-01 00:00:00,4.268065,24.6297,-1.417846e+06,5.430197e+07,-0.004131155,0,0001
2011-01-01 06:00:00,4.263246,24.635513,-1.4185395e+06,5.4304704e+07,-0.0041304817,0,0001
2011-02-01 00:00:00,3.6704948,25.350605,-1.4755759e+06,5.5665124e+07,-0.0038914208,0,0001
2011-02-01 06:00:00,3.669624,25.357603,-1.4760396e+06,5.5676184e+07,-0.003889477,0,0001
2011-03-01 00:00:00,3.5729854,26.134314,-1.6456081e+06,5.6406468e+07,-0.0038745832,0,0001
2011-03-01 06:00:00,3.573413,26.14025,-1.6471358e+06,5.641305e+07,-0.003874449,0,0001
2011-04-01 00:00:00,3.6260045,26.870293,-1.7347626e+06,5.6484616e+07,-0.0039935056,0,0001
2011-04-01 06:00:00,3.6344023,26.872665,-1.735475e+06,5.6485196e+07,-0.0039944737,0,0001
2011-05-01 00:00:00,4.633746,27.154911,-1.6575032e+06,5.5074196e+07,-0.0043667615,0,0001
2011-05-01 06:00:00,4.644504,27.15109,-1.656848e+06,5.506234e+07,-0.00436989,0,0001
2011-06-01 00:00:00,5.967728,26.681189,-1.4492954e+06,5.286452e+07,-0.0049298275,0,0001
2011-06-01 06:00:00,5.9676957,26.67584,-1.447608e+06,5.2846652e+07,-0.00493438,0,0001
2011-07-01 00:00:00,5.9638515,26.039373,-1.3449845e+06,5.2294644e+07,-0.004918342,0,0001
2011-07-01 06:00:00,5.964881,26.037268,-1.3441221e+06,5.2290004e+07,-0.0049182074,0,0001
2011-08-01 00:00:00,6.091516,25.77824,-1.3155764e+06,5.3067724e+07,-0.0046925,0,0001
2011-08-01 06:00:00,6.089037,25.778402,-1.3153442e+06,5.307405e+07,-0.004690665,0,0001
2011-09-01 00:00:00,5.784133,25.798414,-1.2737194e+06,5.458278e+07,-0.0043987734,0,0001
2011-09-01 06:00:00,5.764352,25.797718,-1.273381e+06,5.459505e+07,-0.0043964004,0,0001
2011-10-01 00:00:00,3.4104133,25.714922,-1.3152192e+06,5.5383216e+07,-0.00392887,0,0001
2011-10-01 06:00:00,3.4125152,25.713924,-1.3155709e+06,5.538984e+07,-0.003924941,0,0001
2011-11-01 00:00:00,3.671045,25.591232,-1.3218988e+06,5.4916696e+07,-0.003968191,0,0001
2011-11-01 06:00:00,3.6758354,25.586544,-1.3219502e+06,5.491285e+07,-0.0039685424,0,0001
2011-12-01 00:00:00,4.2458763,25.028606,-1.4064325e+06,5.3837036e+07,-0.0042594904,0,0001
2011-12-01 06:00:00,4.2446914,25.027758,-1.4071424e+06,5.3827996e+07,-0.004261935,0,0001
2012-01-01 00:00:00,4.098973,24.923332,-1.4275595e+06,5.4434576e+07,-0.0043002167,0,0001
2012-01-01 06:00:00,4.09748,24.92778,-1.4277255e+06,5.4439508e+07,-0.0043005277,0,0001
2012-02-01 00:00:00,3.9138155,25.474766,-1.5851091e+06,5.5619028e+07,-0.0040335488,0,0001
2012-02-01 06:00:00,3.9114676,25.481094,-1.5863886e+06,5.5628616e+07,-0.0040313783,0,0001
2012-03-01 00:00:00,3.6414602,26.208805,-1.7575418e+06,5.655691e+07,-0.003967962,0,0001
2012-03-01 06:00:00,3.6395583,26.216482,-1.75903e+06,5.6564984e+07,-0.003967411,0,0001
2012-04-01 00:00:00,3.4056385,27.160776,-1.8172561e+06,5.6425396e+07,-0.0039356276,0,0001
2012-04-01 06:00:00,3.4165227,27.162794,-1.8177295e+06,5.642426e+07,-0.003935369,0,0001
2012-05-01 00:00:00,4.711741,27.403,-1.8657682e+06,5.5066756e+07,-0.0045686974,0,0001
2012-05-01 06:00:00,4.7234287,27.397774,-1.866172e+06,5.5055348e+07,-0.0045740195,0,0001
2012-06-01 00:00:00,6.161016,26.75498,-1.6360035e+06,5.2917276e+07,-0.0051644375,0,0001
2012-06-01 06:00:00,6.1636624,26.749428,-1.6341322e+06,5.2899892e+07,-0.0051692375,0,0001
2012-07-01 00:00:00,6.4786015,26.088606,-1.3211686e+06,5.226277e+07,-0.004716156,0,0001
2012-07-01 06:00:00,6.476832,26.087383,-1.3185386e+06,5.2257416e+07,-0.004712349,0,0001
2012-08-01 00:00:00,6.2591653,25.93699,-1.3077998e+06,5.3395296e+07,-0.0046356884,0,0001
2012-08-01 06:00:00,6.2532325,25.935965,-1.3077125e+06,5.3404548e+07,-0.0046350653,0,0001
2012-09-01 00:00:00,5.5235195,25.809704,-1.3653974e+06,5.458695e+07,-0.004586789,0,0001
2012-09-01 06:00:00,5.5095706,25.809095,-1.3658664e+06,5.4596564e+07,-0.0045863963,0,0001
2012-10-01 00:00:00,3.8496222,25.73662,-1.3402859e+06,5.533112e+07,-0.0041254573,0,0001
